FLIGHT_DATE,FLIGHT_TIME,TIME_OF_DAY,AIRLINE_CD,FLIGHT_NO,DEPARTURE_STATION_CD,ARRIVAL_STATION_CD,ARRIVAL_COUNTRY,ARRIVAL_REGION,HAUL,AIRCRAFT_TYPE,FIRST_CLASS_SEATS,BUSINESS_CLASS_SEATS,ECONOMY_SEATS,TIER1_ELIGIBLE_PAX,TIER2_ELIGIBLE_PAX,TIER3_ELIGIBLE_PAX
7/3/2025,9:08,Morning,BA,BA4577,LHR,MAD,Spain,Europe,SHORT,A320,0,8,172,0,9,33
8/30/2025,17:19,Afternoon,BA,BA7902,LHR,ORD,USA,North America,LONG,B787,0,35,179,0,10,36
10/8/2025,19:36,Evening,BA,BA2585,LHR,FRA,Germany,Europe,SHORT,A320,0,18,162,1,15,52
6/7/2025,19:52,Evening,BA,BA1831,LHR,ORD,USA,North America,LONG,B777,0,32,300,0,4,20
6/27/2025,7:42,Morning,BA,BA3350,LHR,MAD,Spain,Europe,SHORT,A320,0,3,177,0,11,39
6/20/2025,17:21,Afternoon,BA,BA2245,LHR,DXB,UAE,Middle East,LONG,B787,8,48,200,0,7,29
4/13/2025,6:45,Morning,BA,BA7165,LHR,CDG,France,Europe,SHORT,A320,0,5,175,0,7,27
9/16/2025,16:44,Afternoon,BA,BA3602,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,10,170,0,4,18
6/10/2025,14:38,Afternoon,BA,BA6881,LHR,ORD,USA,North America,LONG,B787,0,31,173,1,17,56
9/3/2025,21:50,Evening,BA,BA1331,LHR,MAD,Spain,Europe,SHORT,A320,0,11,169,1,6,24
4/6/2025,14:36,Afternoon,BA,BA3715,LHR,DFW,USA,North America,LONG,A350,0,56,275,0,12,41
7/14/2025,10:49,Morning,BA,BA1794,LHR,CDG,France,Europe,SHORT,A320,0,18,162,0,0,1
5/19/2025,21:17,Evening,BA,BA3113,LHR,MUC,Germany,Europe,SHORT,A320,0,17,163,0,14,49
8/3/2025,10:41,Morning,BA,BA7302,LHR,HND,Japan,Asia,LONG,B787,0,35,179,1,14,47
10/28/2025,20:24,Evening,BA,BA6938,LHR,IST,Turkey,Europe,SHORT,A320,0,10,170,0,8,32
5/1/2025,17:46,Afternoon,BA,BA2717,LHR,FRA,Germany,Europe,SHORT,A320,0,12,168,1,7,27
5/8/2025,8:34,Morning,BA,BA4802,LHR,MAD,Spain,Europe,SHORT,A320,0,17,163,0,10,37
8/3/2025,9:24,Morning,BA,BA9140,LHR,BCN,Spain,Europe,SHORT,A320,0,4,176,0,20,66
4/17/2025,14:10,Afternoon,BA,BA6033,LHR,VIE,Austria,Europe,SHORT,A320,0,12,168,1,0,3
7/3/2025,6:10,Morning,BA,BA5953,LHR,DFW,USA,North America,LONG,B787,8,48,200,0,12,42
6/17/2025,15:31,Afternoon,BA,BA8047,LHR,MUC,Germany,Europe,SHORT,A320,0,13,167,0,3,16
8/30/2025,20:36,Evening,BA,BA2977,LHR,FRA,Germany,Europe,SHORT,A320,0,20,160,0,8,30
4/17/2025,18:32,Evening,BA,BA2191,LHR,MAD,Spain,Europe,SHORT,A320,0,0,180,0,6,26
7/30/2025,9:00,Morning,BA,BA3686,LHR,CDG,France,Europe,SHORT,A320,0,20,160,0,5,24
4/8/2025,21:00,Evening,BA,BA1396,LHR,AMS,Netherlands,Europe,SHORT,A320,0,4,176,0,8,30
4/9/2025,12:14,Lunchtime,BA,BA4652,LHR,DXB,UAE,Middle East,LONG,B777,0,32,304,1,2,13
9/2/2025,10:47,Morning,BA,BA5562,LHR,BCN,Spain,Europe,SHORT,A320,0,9,171,1,13,46
8/9/2025,9:49,Morning,BA,BA7494,LHR,DFW,USA,North America,LONG,B777,8,49,178,1,0,2
8/16/2025,11:58,Morning,BA,BA7319,LHR,VIE,Austria,Europe,SHORT,A320,0,5,175,0,11,39
8/29/2025,13:19,Lunchtime,BA,BA5154,LHR,VIE,Austria,Europe,SHORT,A320,0,18,162,0,6,25
5/7/2025,8:26,Morning,BA,BA5669,LHR,FRA,Germany,Europe,SHORT,A320,0,14,166,0,1,12
8/26/2025,12:23,Lunchtime,BA,BA1083,LHR,IST,Turkey,Europe,SHORT,A320,0,16,164,0,9,33
10/30/2025,14:12,Afternoon,BA,BA1342,LHR,HND,Japan,Asia,LONG,B777,0,32,300,0,0,6
4/20/2025,21:50,Evening,BA,BA2296,LHR,DXB,UAE,Middle East,LONG,B777,8,49,178,2,8,31
4/15/2025,19:23,Evening,BA,BA3685,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,9,171,0,0,8
5/27/2025,7:05,Morning,BA,BA1215,LHR,BCN,Spain,Europe,SHORT,A320,0,14,166,2,10,37
9/5/2025,20:13,Evening,BA,BA8562,LHR,MAD,Spain,Europe,SHORT,A320,0,8,172,0,3,16
6/25/2025,11:08,Morning,BA,BA7503,LHR,LAX,USA,North America,LONG,A380,14,97,358,0,5,23
7/23/2025,17:18,Afternoon,BA,BA2579,LHR,VIE,Austria,Europe,SHORT,A320,0,6,174,0,9,35
5/24/2025,20:01,Evening,BA,BA4700,LHR,JFK,USA,North America,LONG,A350,0,56,275,0,4,18
7/19/2025,21:23,Evening,BA,BA2503,LHR,VIE,Austria,Europe,SHORT,A320,0,3,177,0,7,29
8/7/2025,19:35,Evening,BA,BA2090,LHR,MAD,Spain,Europe,SHORT,A320,0,15,165,2,0,7
9/10/2025,9:02,Morning,BA,BA3494,LHR,AMS,Netherlands,Europe,SHORT,A320,0,14,166,1,11,40
9/12/2025,7:42,Morning,BA,BA7559,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,20,160,1,17,58
5/19/2025,17:07,Afternoon,BA,BA1497,LHR,ORD,USA,North America,LONG,B777,8,49,178,0,23,74
5/9/2025,15:32,Afternoon,BA,BA9788,LHR,ORD,USA,North America,LONG,A350,0,56,275,2,8,32
8/24/2025,16:57,Afternoon,BA,BA4079,LHR,AMS,Netherlands,Europe,SHORT,A320,0,11,169,1,12,43
10/20/2025,21:54,Evening,BA,BA5322,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,3,177,0,0,3
10/18/2025,17:23,Afternoon,BA,BA9351,LHR,JFK,USA,North America,LONG,B787,8,48,200,1,16,54
10/11/2025,22:39,Evening,BA,BA7355,LHR,HND,Japan,Asia,LONG,B777,8,49,178,0,12,42
4/2/2025,19:25,Evening,BA,BA8645,LHR,VIE,Austria,Europe,SHORT,A320,0,7,173,0,5,23
5/20/2025,14:52,Afternoon,BA,BA1190,LHR,JFK,USA,North America,LONG,A380,14,97,358,0,15,50
8/14/2025,16:14,Afternoon,BA,BA7382,LHR,VIE,Austria,Europe,SHORT,A320,0,7,173,0,6,26
8/17/2025,18:37,Evening,BA,BA1418,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,5,175,0,5,23
10/24/2025,16:45,Afternoon,BA,BA2046,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,2,178,0,10,38
5/3/2025,17:40,Afternoon,BA,BA9048,LHR,FRA,Germany,Europe,SHORT,A320,0,5,175,1,2,14
4/27/2025,9:42,Morning,BA,BA1487,LHR,DXB,UAE,Middle East,LONG,B777,8,49,178,3,13,46
8/23/2025,17:22,Afternoon,BA,BA6750,LHR,VIE,Austria,Europe,SHORT,A320,0,20,160,3,2,14
4/11/2025,10:42,Morning,BA,BA5957,LHR,ORD,USA,North America,LONG,B777,0,32,304,0,2,14
5/30/2025,18:27,Evening,BA,BA5934,LHR,JFK,USA,North America,LONG,A380,14,97,358,0,3,16
10/23/2025,17:08,Afternoon,BA,BA2021,LHR,ORD,USA,North America,LONG,A350,0,56,275,0,12,42
10/26/2025,12:56,Lunchtime,BA,BA1785,LHR,CDG,France,Europe,SHORT,A320,0,11,169,1,4,21
4/9/2025,15:13,Afternoon,BA,BA6305,LHR,LAX,USA,North America,LONG,A380,14,97,358,0,0,9
6/21/2025,9:07,Morning,BA,BA6574,LHR,MAD,Spain,Europe,SHORT,A320,0,1,179,0,4,21
8/4/2025,13:34,Lunchtime,BA,BA4024,LHR,MAD,Spain,Europe,SHORT,A320,0,13,167,1,8,30
10/13/2025,12:01,Lunchtime,BA,BA6768,LHR,VIE,Austria,Europe,SHORT,A320,0,13,167,0,1,12
7/11/2025,18:04,Evening,BA,BA3639,LHR,LAX,USA,North America,LONG,B777,0,32,304,0,1,12
7/9/2025,11:21,Morning,BA,BA4562,LHR,ORD,USA,North America,LONG,B787,8,48,200,1,19,63
10/6/2025,21:05,Evening,BA,BA4964,LHR,BCN,Spain,Europe,SHORT,A320,0,7,173,0,3,17
5/5/2025,17:50,Afternoon,BA,BA7999,LHR,MUC,Germany,Europe,SHORT,A320,0,8,172,0,6,25
8/18/2025,17:53,Afternoon,BA,BA2200,LHR,MUC,Germany,Europe,SHORT,A320,0,6,174,0,6,25
5/19/2025,19:19,Evening,BA,BA4443,LHR,CDG,France,Europe,SHORT,A320,0,8,172,0,5,24
10/24/2025,6:11,Morning,BA,BA3909,LHR,DFW,USA,North America,LONG,B787,8,48,200,0,11,40
8/2/2025,18:47,Evening,BA,BA4706,LHR,FRA,Germany,Europe,SHORT,A320,0,9,171,1,13,45
10/19/2025,6:22,Morning,BA,BA5648,LHR,IST,Turkey,Europe,SHORT,A320,0,15,165,0,6,26
8/7/2025,21:26,Evening,BA,BA9956,LHR,HND,Japan,Asia,LONG,B777,0,32,304,1,1,11
8/15/2025,18:27,Evening,BA,BA4251,LHR,BCN,Spain,Europe,SHORT,A320,0,15,165,0,15,50
8/23/2025,14:14,Afternoon,BA,BA9822,LHR,CDG,France,Europe,SHORT,A320,0,20,160,0,7,29
7/14/2025,19:56,Evening,BA,BA5826,LHR,FRA,Germany,Europe,SHORT,A320,0,19,161,1,17,57
5/23/2025,7:49,Morning,BA,BA3992,LHR,JFK,USA,North America,LONG,A350,0,56,275,1,0,0
4/6/2025,15:51,Afternoon,BA,BA9041,LHR,MAD,Spain,Europe,SHORT,A320,0,6,174,0,9,33
5/28/2025,9:47,Morning,BA,BA4913,LHR,MUC,Germany,Europe,SHORT,A320,0,17,163,2,18,60
10/18/2025,16:20,Afternoon,BA,BA6964,LHR,AMS,Netherlands,Europe,SHORT,A320,0,6,174,0,6,25
5/6/2025,16:39,Afternoon,BA,BA4569,LHR,FRA,Germany,Europe,SHORT,A320,0,11,169,0,7,27
6/4/2025,20:20,Evening,BA,BA3905,LHR,DXB,UAE,Middle East,LONG,A350,0,56,275,2,9,35
4/15/2025,18:26,Evening,BA,BA8570,LHR,IST,Turkey,Europe,SHORT,A320,0,1,179,0,5,22
10/27/2025,11:52,Morning,BA,BA6325,LHR,FRA,Germany,Europe,SHORT,A320,0,8,172,0,6,25
7/1/2025,15:58,Afternoon,BA,BA6508,LHR,DXB,UAE,Middle East,LONG,A350,0,56,275,0,6,25
8/10/2025,7:39,Morning,BA,BA5623,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,2,178,1,4,21
9/7/2025,12:05,Lunchtime,BA,BA3385,LHR,MUC,Germany,Europe,SHORT,A320,0,13,167,0,14,49
4/22/2025,14:32,Afternoon,BA,BA1443,LHR,IST,Turkey,Europe,SHORT,A320,0,11,169,0,10,37
4/25/2025,12:41,Lunchtime,BA,BA6469,LHR,MUC,Germany,Europe,SHORT,A320,0,17,163,0,9,34
4/24/2025,15:35,Afternoon,BA,BA9899,LHR,IST,Turkey,Europe,SHORT,A320,0,19,161,0,12,43
6/25/2025,17:44,Afternoon,BA,BA8609,LHR,CDG,France,Europe,SHORT,A320,0,7,173,0,6,26
7/2/2025,14:34,Afternoon,BA,BA8863,LHR,ORD,USA,North America,LONG,B787,0,35,179,0,4,18
4/24/2025,22:42,Evening,BA,BA3895,LHR,LAX,USA,North America,LONG,B787,0,35,179,0,4,21
5/27/2025,20:25,Evening,BA,BA6197,LHR,DFW,USA,North America,LONG,B777,0,32,300,2,8,30
4/25/2025,11:20,Morning,BA,BA5022,LHR,HND,Japan,Asia,LONG,B787,0,31,173,1,2,14
8/10/2025,14:01,Afternoon,BA,BA2831,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,15,165,1,5,22
9/17/2025,14:55,Afternoon,BA,BA5998,LHR,DFW,USA,North America,LONG,B787,0,35,179,0,5,22
6/14/2025,16:53,Afternoon,BA,BA2949,LHR,BCN,Spain,Europe,SHORT,A320,0,8,172,0,19,63
9/16/2025,17:09,Afternoon,BA,BA2943,LHR,FRA,Germany,Europe,SHORT,A320,0,12,168,0,0,0
7/30/2025,11:50,Morning,BA,BA8343,LHR,MUC,Germany,Europe,SHORT,A320,0,18,162,1,7,27
9/11/2025,20:16,Evening,BA,BA1709,LHR,LAX,USA,North America,LONG,B777,8,49,178,0,17,57
6/8/2025,20:52,Evening,BA,BA8857,LHR,MAD,Spain,Europe,SHORT,A320,0,18,162,1,8,32
10/16/2025,6:06,Morning,BA,BA2997,LHR,LAX,USA,North America,LONG,B787,8,42,166,4,12,42
10/28/2025,10:23,Morning,BA,BA4931,LHR,DXB,UAE,Middle East,LONG,B777,8,49,178,0,8,32
8/2/2025,14:50,Afternoon,BA,BA8800,LHR,DXB,UAE,Middle East,LONG,A380,14,97,358,0,4,20
10/1/2025,16:11,Afternoon,BA,BA7052,LHR,DXB,UAE,Middle East,LONG,A350,0,56,275,0,0,0
7/16/2025,6:15,Morning,BA,BA8267,LHR,BCN,Spain,Europe,SHORT,A320,0,19,161,0,9,34
4/13/2025,20:45,Evening,BA,BA3032,LHR,DFW,USA,North America,LONG,A380,14,97,358,0,4,18
5/23/2025,7:01,Morning,BA,BA9119,LHR,FRA,Germany,Europe,SHORT,A320,0,20,160,2,3,18
10/9/2025,14:23,Afternoon,BA,BA4668,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,5,175,0,5,23
9/28/2025,7:24,Morning,BA,BA1854,LHR,CDG,France,Europe,SHORT,A320,0,4,176,0,17,58
6/21/2025,6:25,Morning,BA,BA2138,LHR,VIE,Austria,Europe,SHORT,A320,0,20,160,0,21,68
6/12/2025,16:20,Afternoon,BA,BA5602,LHR,MAD,Spain,Europe,SHORT,A320,0,0,180,2,9,34
5/3/2025,10:40,Morning,BA,BA3726,LHR,ORD,USA,North America,LONG,A380,14,97,358,1,5,23
8/25/2025,18:58,Evening,BA,BA3761,LHR,DFW,USA,North America,LONG,A350,0,56,275,2,1,12
10/17/2025,10:57,Morning,BA,BA3158,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,8,172,3,10,38
7/24/2025,21:13,Evening,BA,BA8537,LHR,LAX,USA,North America,LONG,B777,8,49,178,0,18,58
10/24/2025,10:04,Morning,BA,BA1224,LHR,ORD,USA,North America,LONG,A380,14,97,358,0,6,26
10/2/2025,9:36,Morning,BA,BA5504,LHR,MUC,Germany,Europe,SHORT,A320,0,17,163,0,0,0
4/1/2025,21:16,Evening,BA,BA6222,LHR,ORD,USA,North America,LONG,B777,0,32,300,0,11,41
9/2/2025,15:59,Afternoon,BA,BA4860,LHR,CDG,France,Europe,SHORT,A320,0,16,164,1,13,46
5/8/2025,17:36,Afternoon,BA,BA2334,LHR,DFW,USA,North America,LONG,A350,0,56,275,0,0,6
10/25/2025,18:40,Evening,BA,BA7181,LHR,CDG,France,Europe,SHORT,A320,0,10,170,0,9,33
7/16/2025,18:00,Evening,BA,BA2597,LHR,AMS,Netherlands,Europe,SHORT,A320,0,10,170,0,10,37
5/7/2025,11:48,Morning,BA,BA6641,LHR,IST,Turkey,Europe,SHORT,A320,0,19,161,1,7,29
7/17/2025,13:06,Lunchtime,BA,BA2124,LHR,ORD,USA,North America,LONG,B787,8,42,166,1,3,18
9/20/2025,14:54,Afternoon,BA,BA6123,LHR,MAD,Spain,Europe,SHORT,A320,0,18,162,0,13,46
8/2/2025,9:29,Morning,BA,BA9016,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,8,172,1,6,24
8/23/2025,21:10,Evening,BA,BA6720,LHR,HND,Japan,Asia,LONG,B777,0,32,300,0,0,7
5/2/2025,18:25,Evening,BA,BA6909,LHR,BCN,Spain,Europe,SHORT,A320,0,9,171,0,0,0
6/2/2025,20:56,Evening,BA,BA4475,LHR,FRA,Germany,Europe,SHORT,A320,0,2,178,1,15,50
9/29/2025,18:52,Evening,BA,BA7956,LHR,BCN,Spain,Europe,SHORT,A320,0,12,168,3,11,40
7/14/2025,7:56,Morning,BA,BA3478,LHR,DXB,UAE,Middle East,LONG,B777,0,32,304,0,8,32
9/1/2025,17:30,Afternoon,BA,BA7431,LHR,BCN,Spain,Europe,SHORT,A320,0,15,165,0,5,23
4/1/2025,7:39,Morning,BA,BA8753,LHR,MAD,Spain,Europe,SHORT,A320,0,9,171,0,5,22
5/13/2025,8:36,Morning,BA,BA7404,LHR,HND,Japan,Asia,LONG,B777,8,49,178,0,2,14
5/8/2025,19:31,Evening,BA,BA2009,LHR,DXB,UAE,Middle East,LONG,B777,0,32,300,2,5,24
10/30/2025,13:20,Lunchtime,BA,BA1226,LHR,CDG,France,Europe,SHORT,A320,0,3,177,0,0,0
9/1/2025,16:56,Afternoon,BA,BA9001,LHR,ORD,USA,North America,LONG,A350,0,56,275,1,4,19
7/1/2025,18:19,Evening,BA,BA4324,LHR,LAX,USA,North America,LONG,B777,0,48,224,1,6,25
4/1/2025,22:38,Evening,BA,BA4434,LHR,CDG,France,Europe,SHORT,A320,0,15,165,0,11,40
7/5/2025,22:45,Evening,BA,BA1600,LHR,LAX,USA,North America,LONG,B777,8,49,178,0,8,30
10/1/2025,6:49,Morning,BA,BA1719,LHR,AMS,Netherlands,Europe,SHORT,A320,0,12,168,0,12,43
10/7/2025,10:50,Morning,BA,BA2832,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,5,175,0,15,51
10/23/2025,13:52,Lunchtime,BA,BA9884,LHR,BCN,Spain,Europe,SHORT,A320,0,2,178,0,14,47
10/22/2025,11:15,Morning,BA,BA5419,LHR,CDG,France,Europe,SHORT,A320,0,16,164,0,10,38
5/12/2025,22:13,Evening,BA,BA2078,LHR,JFK,USA,North America,LONG,A350,0,56,275,1,8,30
6/18/2025,14:10,Afternoon,BA,BA8676,LHR,DFW,USA,North America,LONG,B787,0,31,173,0,2,15
8/30/2025,11:12,Morning,BA,BA1798,LHR,VIE,Austria,Europe,SHORT,A320,0,6,174,1,12,42
9/1/2025,12:55,Lunchtime,BA,BA9575,LHR,DFW,USA,North America,LONG,A350,0,56,275,0,17,57
10/29/2025,13:29,Lunchtime,BA,BA2052,LHR,ORD,USA,North America,LONG,A380,14,97,358,1,10,36
6/26/2025,21:23,Evening,BA,BA3723,LHR,DXB,UAE,Middle East,LONG,B787,0,31,173,3,18,60
8/30/2025,12:34,Lunchtime,BA,BA3340,LHR,DFW,USA,North America,LONG,B777,0,32,304,0,0,7
5/2/2025,14:48,Afternoon,BA,BA9604,LHR,IST,Turkey,Europe,SHORT,A320,0,18,162,1,1,12
4/16/2025,22:55,Evening,BA,BA9934,LHR,BCN,Spain,Europe,SHORT,A320,0,11,169,0,12,44
10/25/2025,16:29,Afternoon,BA,BA6026,LHR,MUC,Germany,Europe,SHORT,A320,0,10,170,1,9,34
10/27/2025,7:25,Morning,BA,BA9480,LHR,CDG,France,Europe,SHORT,A320,0,14,166,1,15,51
7/20/2025,18:40,Evening,BA,BA2411,LHR,MUC,Germany,Europe,SHORT,A320,0,3,177,0,8,30
5/6/2025,15:54,Afternoon,BA,BA9048,LHR,DFW,USA,North America,LONG,B777,0,32,300,0,3,17
4/14/2025,7:51,Morning,BA,BA5450,LHR,IST,Turkey,Europe,SHORT,A320,0,8,172,0,7,27
10/10/2025,6:13,Morning,BA,BA8802,LHR,VIE,Austria,Europe,SHORT,A320,0,5,175,0,0,6
7/4/2025,22:33,Evening,BA,BA5619,LHR,ORD,USA,North America,LONG,B777,0,32,300,4,2,13
8/16/2025,18:28,Evening,BA,BA3209,LHR,MUC,Germany,Europe,SHORT,A320,0,20,160,1,13,45
9/24/2025,20:02,Evening,BA,BA3691,LHR,VIE,Austria,Europe,SHORT,A320,0,5,175,0,13,44
10/17/2025,11:38,Morning,BA,BA2013,LHR,BCN,Spain,Europe,SHORT,A320,0,8,172,1,10,36
7/7/2025,10:57,Morning,BA,BA5589,LHR,MUC,Germany,Europe,SHORT,A320,0,1,179,1,0,3
10/5/2025,17:01,Afternoon,BA,BA6744,LHR,CDG,France,Europe,SHORT,A320,0,18,162,0,6,25
9/2/2025,21:42,Evening,BA,BA7744,LHR,DFW,USA,North America,LONG,A380,14,97,358,0,1,11
7/29/2025,19:33,Evening,BA,BA3903,LHR,DFW,USA,North America,LONG,B787,8,48,200,0,14,49
5/16/2025,12:27,Lunchtime,BA,BA7665,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,20,160,2,5,21
4/4/2025,15:19,Afternoon,BA,BA2681,LHR,HND,Japan,Asia,LONG,B777,0,32,304,1,2,13
7/22/2025,18:00,Evening,BA,BA6529,LHR,HND,Japan,Asia,LONG,B787,8,48,200,0,8,31
8/16/2025,8:13,Morning,BA,BA1143,LHR,FRA,Germany,Europe,SHORT,A320,0,1,179,0,4,20
7/14/2025,7:53,Morning,BA,BA5875,LHR,JFK,USA,North America,LONG,B777,0,32,300,1,16,53
9/2/2025,16:14,Afternoon,BA,BA7403,LHR,HND,Japan,Asia,LONG,B777,8,49,178,2,4,19
10/15/2025,20:22,Evening,BA,BA9560,LHR,VIE,Austria,Europe,SHORT,A320,0,1,179,1,0,8
9/24/2025,14:19,Afternoon,BA,BA2088,LHR,BCN,Spain,Europe,SHORT,A320,0,4,176,0,0,0
4/24/2025,8:31,Morning,BA,BA7220,LHR,BCN,Spain,Europe,SHORT,A320,0,7,173,0,8,30
9/23/2025,19:07,Evening,BA,BA5092,LHR,MAD,Spain,Europe,SHORT,A320,0,17,163,0,5,22
6/2/2025,11:40,Morning,BA,BA4377,LHR,AMS,Netherlands,Europe,SHORT,A320,0,20,160,0,0,8
9/10/2025,19:12,Evening,BA,BA7189,LHR,ORD,USA,North America,LONG,B777,8,49,178,1,14,49
6/11/2025,22:33,Evening,BA,BA7677,LHR,FRA,Germany,Europe,SHORT,A320,0,11,169,0,11,41
9/22/2025,16:58,Afternoon,BA,BA5546,LHR,AMS,Netherlands,Europe,SHORT,A320,0,6,174,1,8,30
8/15/2025,17:29,Afternoon,BA,BA5526,LHR,DXB,UAE,Middle East,LONG,B777,0,32,300,0,15,52
8/16/2025,21:38,Evening,BA,BA1947,LHR,AMS,Netherlands,Europe,SHORT,A320,0,20,160,1,11,41
4/11/2025,21:21,Evening,BA,BA1323,LHR,MUC,Germany,Europe,SHORT,A320,0,12,168,0,3,17
4/10/2025,18:50,Evening,BA,BA7718,LHR,FRA,Germany,Europe,SHORT,A320,0,5,175,0,2,14
5/25/2025,20:35,Evening,BA,BA9151,LHR,JFK,USA,North America,LONG,A380,14,97,358,0,12,43
5/26/2025,17:56,Afternoon,BA,BA5981,LHR,AMS,Netherlands,Europe,SHORT,A320,0,4,176,0,10,36
5/16/2025,20:10,Evening,BA,BA9142,LHR,LAX,USA,North America,LONG,B777,0,32,300,2,9,33
9/10/2025,15:09,Afternoon,BA,BA7732,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,3,177,0,3,17
9/3/2025,10:46,Morning,BA,BA1262,LHR,JFK,USA,North America,LONG,B777,0,48,224,0,11,40
8/16/2025,14:56,Afternoon,BA,BA6033,LHR,AMS,Netherlands,Europe,SHORT,A320,0,0,180,1,4,19
6/22/2025,13:05,Lunchtime,BA,BA1188,LHR,FRA,Germany,Europe,SHORT,A320,0,18,162,2,7,29
4/17/2025,16:12,Afternoon,BA,BA7245,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,8,172,0,16,53
10/28/2025,8:53,Morning,BA,BA8350,LHR,HND,Japan,Asia,LONG,B777,8,49,178,2,4,20
6/2/2025,14:25,Afternoon,BA,BA4123,LHR,VIE,Austria,Europe,SHORT,A320,0,0,180,0,0,6
8/5/2025,21:05,Evening,BA,BA5234,LHR,HND,Japan,Asia,LONG,A380,14,97,358,0,2,14
10/4/2025,7:47,Morning,BA,BA9069,LHR,FRA,Germany,Europe,SHORT,A320,0,8,172,0,13,46
9/2/2025,15:00,Afternoon,BA,BA9261,LHR,AMS,Netherlands,Europe,SHORT,A320,0,15,165,0,9,34
4/6/2025,17:54,Afternoon,BA,BA3999,LHR,JFK,USA,North America,LONG,B787,8,42,166,0,7,28
5/26/2025,21:32,Evening,BA,BA1435,LHR,IST,Turkey,Europe,SHORT,A320,0,9,171,0,5,22
4/17/2025,17:39,Afternoon,BA,BA4788,LHR,VIE,Austria,Europe,SHORT,A320,0,10,170,0,10,38
7/19/2025,17:33,Afternoon,BA,BA6934,LHR,DFW,USA,North America,LONG,A350,0,56,275,1,3,17
7/23/2025,21:37,Evening,BA,BA9723,LHR,AMS,Netherlands,Europe,SHORT,A320,0,6,174,0,9,35
8/3/2025,11:00,Morning,BA,BA2326,LHR,JFK,USA,North America,LONG,B777,0,48,224,5,4,19
4/20/2025,20:19,Evening,BA,BA6190,LHR,FRA,Germany,Europe,SHORT,A320,0,7,173,1,3,16
8/30/2025,11:38,Morning,BA,BA2585,LHR,VIE,Austria,Europe,SHORT,A320,0,13,167,0,4,20
7/8/2025,10:13,Morning,BA,BA2058,LHR,JFK,USA,North America,LONG,B787,0,31,173,0,6,24
9/7/2025,15:04,Afternoon,BA,BA9973,LHR,MAD,Spain,Europe,SHORT,A320,0,3,177,0,8,30
9/22/2025,22:22,Evening,BA,BA3784,LHR,JFK,USA,North America,LONG,B777,8,49,178,1,9,34
6/4/2025,10:35,Morning,BA,BA3416,LHR,MUC,Germany,Europe,SHORT,A320,0,5,175,0,0,0
4/29/2025,18:06,Evening,BA,BA1441,LHR,LAX,USA,North America,LONG,B777,0,48,224,0,3,18
10/7/2025,20:51,Evening,BA,BA4553,LHR,VIE,Austria,Europe,SHORT,A320,0,12,168,2,6,24
8/16/2025,19:55,Evening,BA,BA6636,LHR,JFK,USA,North America,LONG,B787,0,31,173,1,16,54
7/4/2025,18:02,Evening,BA,BA4337,LHR,AMS,Netherlands,Europe,SHORT,A320,0,0,180,0,2,13
4/10/2025,19:29,Evening,BA,BA1349,LHR,MAD,Spain,Europe,SHORT,A320,0,10,170,0,9,33
4/29/2025,8:37,Morning,BA,BA9594,LHR,HND,Japan,Asia,LONG,B787,8,48,200,1,16,54
8/29/2025,13:33,Lunchtime,BA,BA1129,LHR,BCN,Spain,Europe,SHORT,A320,0,14,166,2,1,10
7/13/2025,13:02,Lunchtime,BA,BA2819,LHR,DFW,USA,North America,LONG,B777,0,32,300,0,10,36
5/14/2025,21:17,Evening,BA,BA2959,LHR,FRA,Germany,Europe,SHORT,A320,0,15,165,0,3,18
9/24/2025,11:45,Morning,BA,BA9929,LHR,BCN,Spain,Europe,SHORT,A320,0,18,162,1,5,22
6/11/2025,19:19,Evening,BA,BA9388,LHR,VIE,Austria,Europe,SHORT,A320,0,13,167,1,3,18
4/23/2025,8:49,Morning,BA,BA4425,LHR,JFK,USA,North America,LONG,B787,0,31,173,1,4,19
4/28/2025,22:35,Evening,BA,BA5202,LHR,BCN,Spain,Europe,SHORT,A320,0,10,170,0,23,73
7/1/2025,13:17,Lunchtime,BA,BA2536,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,18,162,2,12,43
7/16/2025,22:13,Evening,BA,BA1121,LHR,LAX,USA,North America,LONG,B777,8,49,178,0,14,47
4/22/2025,6:50,Morning,BA,BA7102,LHR,MAD,Spain,Europe,SHORT,A320,0,20,160,0,10,38
7/30/2025,19:13,Evening,BA,BA8003,LHR,CDG,France,Europe,SHORT,A320,0,17,163,1,0,5
4/5/2025,21:24,Evening,BA,BA3139,LHR,LAX,USA,North America,LONG,B777,0,48,224,0,10,36
